,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
102,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,19,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.293914270401001,3.8360738515853883,0.0,LFDA+kNN,ionosphere
103,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,19,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2967678070068359,3.862672758102417,0.0,LFDA+kNN,ionosphere
104,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,20,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2996213436126709,3.8944806098937987,0.0,LFDA+kNN,ionosphere
105,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,20,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3024748802185059,3.9143306493759153,0.0,LFDA+kNN,ionosphere
106,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,21,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3053284168243408,3.939919281005859,0.0,LFDA+kNN,ionosphere
107,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,21,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3081819534301758,3.957608723640442,0.0,LFDA+kNN,ionosphere
108,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,22,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3110354900360107,3.9778302907943726,0.0,LFDA+kNN,ionosphere
109,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,22,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3138890266418457,4.038119506835938,0.0,LFDA+kNN,ionosphere
110,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,23,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3167425632476807,4.061188149452209,0.0,LFDA+kNN,ionosphere
111,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,23,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3195960998535156,4.07700252532959,0.0,LFDA+kNN,ionosphere
112,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,24,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3224496364593506,4.104751229286194,0.0,LFDA+kNN,ionosphere
113,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,24,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3253031730651855,4.124653315544128,0.0,LFDA+kNN,ionosphere
114,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,25,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3281567096710205,4.143514609336853,0.0,LFDA+kNN,ionosphere
115,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,25,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3310102462768555,4.171180558204651,0.0,LFDA+kNN,ionosphere
116,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,26,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3338637828826904,4.237081265449524,0.0,LFDA+kNN,ionosphere
117,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,26,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3367173194885254,4.295551466941833,0.0,LFDA+kNN,ionosphere
118,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,27,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33957085609436033,4.319531655311584,0.0,LFDA+kNN,ionosphere
119,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,27,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3424243927001953,4.34267520904541,0.0,LFDA+kNN,ionosphere
120,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,28,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3452779293060303,4.364379453659057,0.0,LFDA+kNN,ionosphere
121,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,28,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3481314659118652,4.38497257232666,0.0,LFDA+kNN,ionosphere
122,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,29,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3509850025177002,4.401875042915345,0.0,LFDA+kNN,ionosphere
123,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,29,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.35383853912353513,4.43657169342041,0.0,LFDA+kNN,ionosphere
124,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,30,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3566920757293701,4.534579467773438,0.0,LFDA+kNN,ionosphere
125,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,30,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3595456123352051,4.570244026184082,0.0,LFDA+kNN,ionosphere
126,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,31,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36239914894104003,4.594249725341797,0.0,LFDA+kNN,ionosphere
127,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,31,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.365252685546875,4.609166860580444,0.0,LFDA+kNN,ionosphere
128,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,32,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.36810622215270994,4.628897428512573,0.0,LFDA+kNN,ionosphere
129,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,32,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3709597587585449,4.648129391670227,0.0,LFDA+kNN,ionosphere
130,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,33,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3738132953643799,4.675387668609619,0.0,LFDA+kNN,ionosphere
131,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,2,33,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.37666683197021483,4.69982500076294,0.0,LFDA+kNN,ionosphere
132,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,1,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3795203685760498,4.963479995727539,0.0,LFDA+kNN,ionosphere
133,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,1,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.38237390518188474,4.992797446250916,0.0,LFDA+kNN,ionosphere
134,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,2,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3852274417877197,5.013911390304566,0.0,LFDA+kNN,ionosphere
135,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,2,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3880809783935547,5.033659887313843,0.0,LFDA+kNN,ionosphere
136,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,3,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.39093451499938964,5.05036985874176,0.0,LFDA+kNN,ionosphere
137,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,3,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3937880516052246,5.068724298477173,0.0,LFDA+kNN,ionosphere
138,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,4,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.39664158821105955,5.107302594184875,0.0,LFDA+kNN,ionosphere
139,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,4,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.39949512481689453,5.172480821609497,0.0,LFDA+kNN,ionosphere
140,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,5,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4023486614227295,5.191413187980652,0.0,LFDA+kNN,ionosphere
141,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,5,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.40520219802856444,5.206632232666015,0.0,LFDA+kNN,ionosphere
142,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,6,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4080557346343994,5.233288025856018,0.0,LFDA+kNN,ionosphere
143,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,6,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.41090927124023435,5.2574726104736325,0.0,LFDA+kNN,ionosphere
144,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,7,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.41376280784606934,5.283194375038147,0.0,LFDA+kNN,ionosphere
145,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,7,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4166163444519043,5.309232687950134,0.0,LFDA+kNN,ionosphere
146,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,8,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.41946988105773925,5.395285034179688,0.0,LFDA+kNN,ionosphere
147,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,8,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42232341766357423,5.422226452827454,0.0,LFDA+kNN,ionosphere
148,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,9,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42517695426940916,5.445927453041077,0.0,LFDA+kNN,ionosphere
149,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,9,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.42803049087524414,5.469345688819885,0.0,LFDA+kNN,ionosphere
150,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,10,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4308840274810791,5.49967782497406,0.0,LFDA+kNN,ionosphere
151,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,10,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43373756408691405,5.5354925155639645,0.0,LFDA+kNN,ionosphere
152,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,11,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43659110069274903,5.564852094650268,0.0,LFDA+kNN,ionosphere
153,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,11,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.43944463729858396,5.675885891914367,0.0,LFDA+kNN,ionosphere
154,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,12,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.44229817390441895,5.713204431533813,0.0,LFDA+kNN,ionosphere
155,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,12,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.44515171051025393,5.736737132072449,0.0,LFDA+kNN,ionosphere
156,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,13,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.44800524711608886,5.762223577499389,0.0,LFDA+kNN,ionosphere
157,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,13,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45085878372192384,5.791744637489319,0.0,LFDA+kNN,ionosphere
158,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,14,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45371232032775877,5.811663508415222,0.0,LFDA+kNN,ionosphere
159,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,14,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45656585693359375,5.833529281616211,0.0,LFDA+kNN,ionosphere
160,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,15,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.45941939353942873,5.894293045997619,0.0,LFDA+kNN,ionosphere
161,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,15,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.46227293014526366,5.9279156684875485,0.0,LFDA+kNN,ionosphere
162,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,16,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.46512646675109864,5.9538641452789305,0.0,LFDA+kNN,ionosphere
163,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,16,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.46798000335693357,5.973987889289856,0.0,LFDA+kNN,ionosphere
164,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,17,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.47083353996276855,5.996411156654358,0.0,LFDA+kNN,ionosphere
165,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,17,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.47368707656860354,6.019420385360718,0.0,LFDA+kNN,ionosphere
166,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,18,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.47654061317443847,6.040787625312805,0.0,LFDA+kNN,ionosphere
167,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,18,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.47939414978027345,6.1199698686599735,0.0,LFDA+kNN,ionosphere
168,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,19,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4822476863861084,6.185986351966858,0.0,LFDA+kNN,ionosphere
169,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,19,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.48510122299194336,6.2125852584838865,0.0,LFDA+kNN,ionosphere
170,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,20,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.48795475959777834,6.2443931102752686,0.0,LFDA+kNN,ionosphere
171,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,20,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49080829620361327,6.264243149757386,0.0,LFDA+kNN,ionosphere
172,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,21,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49366183280944825,6.2898317813873295,0.0,LFDA+kNN,ionosphere
173,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,21,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4965153694152832,6.307521224021912,0.0,LFDA+kNN,ionosphere
174,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,22,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.49936890602111816,6.327742791175842,0.0,LFDA+kNN,ionosphere
175,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,22,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5022224426269531,6.388032007217407,0.0,LFDA+kNN,ionosphere
176,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,23,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5050759792327881,6.4111006498336796,0.0,LFDA+kNN,ionosphere
177,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,23,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.507929515838623,6.426915025711059,0.0,LFDA+kNN,ionosphere
178,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,24,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.510783052444458,6.454663729667663,0.0,LFDA+kNN,ionosphere
179,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,24,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.513636589050293,6.474565815925598,0.0,LFDA+kNN,ionosphere
180,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,25,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.516490125656128,6.493427109718323,0.0,LFDA+kNN,ionosphere
181,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,25,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5193436622619629,6.52109305858612,0.0,LFDA+kNN,ionosphere
182,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,26,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5221971988677978,6.586993765830994,0.0,LFDA+kNN,ionosphere
183,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,26,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5250507354736328,6.645463967323304,0.0,LFDA+kNN,ionosphere
184,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,27,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5279042720794678,6.669444155693054,0.0,LFDA+kNN,ionosphere
185,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,27,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5307578086853028,6.6925877094268795,0.0,LFDA+kNN,ionosphere
186,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,28,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5336113452911377,6.714291954040528,0.0,LFDA+kNN,ionosphere
187,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,28,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5364648818969726,6.7348850727081295,0.0,LFDA+kNN,ionosphere
188,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,29,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5393184185028076,6.751787543296814,0.0,LFDA+kNN,ionosphere
189,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,29,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5421719551086426,6.78648419380188,0.0,LFDA+kNN,ionosphere
190,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,30,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5450254917144776,6.884491968154907,0.0,LFDA+kNN,ionosphere
191,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,30,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5478790283203125,6.920156526565552,0.0,LFDA+kNN,ionosphere
192,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,31,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5507325649261474,6.944162225723266,0.0,LFDA+kNN,ionosphere
193,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,31,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5535861015319824,6.959079360961914,0.0,LFDA+kNN,ionosphere
194,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,32,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5564396381378174,6.978809928894043,0.0,LFDA+kNN,ionosphere
195,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,32,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5592931747436524,6.998041892051697,0.0,LFDA+kNN,ionosphere
196,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,33,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5621467113494873,7.025300168991089,0.0,LFDA+kNN,ionosphere
197,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,4,33,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5650002479553222,7.049737501144409,0.0,LFDA+kNN,ionosphere
198,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,1,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5678537845611572,7.313392496109008,0.0,LFDA+kNN,ionosphere
199,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,1,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5707073211669922,7.342709946632385,0.0,LFDA+kNN,ionosphere
200,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,2,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5735608577728272,7.363823890686035,0.0,LFDA+kNN,ionosphere
201,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,2,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5764143943786622,7.383572387695312,0.0,LFDA+kNN,ionosphere
202,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,3,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.579267930984497,7.40028235912323,0.0,LFDA+kNN,ionosphere
203,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,3,orthonormalized,0,0,0,0,0,0,0,0,0,0,0,0.0,0.582121467590332,7.418636798858643,0.0,LFDA+kNN,ionosphere
204,Cascading:the leading minor of order 2 of 'b' is not positive definite. The factorization of 'b' could not be completed and no eigenvalues or eigenvectors were computed.,8,4,weighted,0,0,0,0,0,0,0,0,0,0,0,0.0,0.584975004196167,7.457215094566346,0.0,LFDA+kNN,ionosphere
